@relation accelerometer_features

@attribute fft_coef_0000 numeric
@attribute fft_coef_0001 numeric
@attribute fft_coef_0002 numeric
@attribute fft_coef_0003 numeric
@attribute fft_coef_0004 numeric
@attribute fft_coef_0005 numeric
@attribute fft_coef_0006 numeric
@attribute fft_coef_0007 numeric
@attribute fft_coef_0008 numeric
@attribute fft_coef_0009 numeric
@attribute fft_coef_0010 numeric
@attribute fft_coef_0011 numeric
@attribute fft_coef_0012 numeric
@attribute fft_coef_0013 numeric
@attribute fft_coef_0014 numeric
@attribute fft_coef_0015 numeric
@attribute fft_coef_0016 numeric
@attribute fft_coef_0017 numeric
@attribute fft_coef_0018 numeric
@attribute fft_coef_0019 numeric
@attribute fft_coef_0020 numeric
@attribute fft_coef_0021 numeric
@attribute fft_coef_0022 numeric
@attribute fft_coef_0023 numeric
@attribute fft_coef_0024 numeric
@attribute fft_coef_0025 numeric
@attribute fft_coef_0026 numeric
@attribute fft_coef_0027 numeric
@attribute fft_coef_0028 numeric
@attribute fft_coef_0029 numeric
@attribute fft_coef_0030 numeric
@attribute fft_coef_0031 numeric
@attribute fft_coef_0032 numeric
@attribute fft_coef_0033 numeric
@attribute fft_coef_0034 numeric
@attribute fft_coef_0035 numeric
@attribute fft_coef_0036 numeric
@attribute fft_coef_0037 numeric
@attribute fft_coef_0038 numeric
@attribute fft_coef_0039 numeric
@attribute fft_coef_0040 numeric
@attribute fft_coef_0041 numeric
@attribute fft_coef_0042 numeric
@attribute fft_coef_0043 numeric
@attribute fft_coef_0044 numeric
@attribute fft_coef_0045 numeric
@attribute fft_coef_0046 numeric
@attribute fft_coef_0047 numeric
@attribute fft_coef_0048 numeric
@attribute fft_coef_0049 numeric
@attribute fft_coef_0050 numeric
@attribute fft_coef_0051 numeric
@attribute fft_coef_0052 numeric
@attribute fft_coef_0053 numeric
@attribute fft_coef_0054 numeric
@attribute fft_coef_0055 numeric
@attribute fft_coef_0056 numeric
@attribute fft_coef_0057 numeric
@attribute fft_coef_0058 numeric
@attribute fft_coef_0059 numeric
@attribute fft_coef_0060 numeric
@attribute fft_coef_0061 numeric
@attribute fft_coef_0062 numeric
@attribute fft_coef_0063 numeric
@attribute max numeric
@attribute label {standing,walking,running,others}

@data
384.643488,22.607595,9.645593,15.823577,77.064811,72.563039,38.245238,13.243517,20.950034,12.627181,6.10606,15.25581,7.373956,5.578943,5.609193,4.380397,5.135673,6.339543,2.835413,1.659253,3.87966,3.24896,4.422781,5.010303,1.700634,4.812903,1.437559,4.465469,3.474578,2.420161,4.073726,1.941799,5.49293,1.941799,4.073726,2.420161,3.474578,4.465469,1.437559,4.812903,1.700634,5.010303,4.422781,3.24896,3.87966,1.659253,2.835413,6.339543,5.135673,4.380397,5.609193,5.578943,7.373956,15.25581,6.10606,12.627181,20.950034,13.243517,38.245238,72.563039,77.064811,15.823577,9.645593,22.607595,10.347272,walking
414.447176,21.124113,7.849188,25.121159,82.003697,83.275932,25.807881,7.353452,18.44233,34.334511,17.860259,10.792258,14.363883,0.498303,8.704089,4.401375,2.468614,8.03146,7.219052,6.835969,5.051428,6.578134,4.810476,4.361659,2.503373,2.947925,4.247092,3.020842,2.921368,4.007266,4.41216,3.532904,3.633069,3.532904,4.41216,4.007266,2.921368,3.020842,4.247092,2.947925,2.503373,4.361659,4.810476,6.578134,5.051428,6.835969,7.219052,8.03146,2.468614,4.401375,8.704089,0.498303,14.363883,10.792258,17.860259,34.334511,18.44233,7.353452,25.807881,83.275932,82.003697,25.121159,7.849188,21.124113,12.634823,walking
351.910281,22.22652,8.687245,21.823045,82.929005,25.43527,38.903945,14.809635,29.747336,6.832822,11.429325,3.061978,10.11329,2.520323,1.779396,6.817441,3.103603,5.804022,5.871017,2.615587,3.979606,3.478582,5.084942,2.505189,2.710664,3.303807,1.993603,4.392967,2.57985,2.269657,2.869207,2.630327,3.473959,2.630327,2.869207,2.269657,2.57985,4.392967,1.993603,3.303807,2.710664,2.505189,5.084942,3.478582,3.979606,2.615587,5.871017,5.804022,3.103603,6.817441,1.779396,2.520323,10.11329,3.061978,11.429325,6.832822,29.747336,14.809635,38.903945,25.43527,82.929005,21.823045,8.687245,22.22652,10.296067,walking
341.297246,6.853622,16.890125,22.021716,72.677729,54.902794,16.396424,17.732335,10.993678,20.714815,7.48377,0.200305,6.205613,7.22432,0.956591,2.777841,1.089377,1.451675,3.463122,2.290346,2.763412,1.388031,1.190529,3.025852,0.894223,2.572792,2.667316,0.640104,2.28221,1.657699,1.388829,2.366378,1.641911,2.366378,1.388829,1.657699,2.28221,0.640104,2.667316,2.572792,0.894223,3.025852,1.190529,1.388031,2.763412,2.290346,3.463122,1.451675,1.089377,2.777841,0.956591,7.22432,6.205613,0.200305,7.48377,20.714815,10.993678,17.732335,16.396424,54.902794,72.677729,22.021716,16.890125,6.853622,8.109408,walking
318.676646,21.88976,26.488537,24.424689,73.360803,67.054725,22.771936,17.818252,8.511992,21.827074,3.859484,6.373042,5.801137,2.531499,2.699634,3.927301,2.361083,4.791587,3.216171,3.215473,2.998708,2.465027,0.952814,1.342448,3.180245,2.395032,0.656816,1.929536,2.750895,1.450459,0.426198,2.017359,1.996809,2.017359,0.426198,1.450459,2.750895,1.929536,0.656816,2.395032,3.180245,1.342448,0.952814,2.465027,2.998708,3.215473,3.216171,4.791587,2.361083,3.927301,2.699634,2.531499,5.801137,6.373042,3.859484,21.827074,8.511992,17.818252,22.771936,67.054725,73.360803,24.424689,26.488537,21.88976,9.072175,walking
369.804643,16.86606,9.122372,17.930365,71.027397,63.069841,31.092837,28.766816,6.51107,21.02887,5.908192,13.911593,11.529287,4.289383,1.508368,9.369769,7.710111,5.30978,1.418166,3.176292,1.929984,7.15652,4.132418,4.014848,2.936375,3.967568,3.942989,3.034162,4.222937,1.811665,4.493762,2.103984,4.915156,2.103984,4.493762,1.811665,4.222937,3.034162,3.942989,3.967568,2.936375,4.014848,4.132418,7.15652,1.929984,3.176292,1.418166,5.30978,7.710111,9.369769,1.508368,4.289383,11.529287,13.911593,5.908192,21.02887,6.51107,28.766816,31.092837,63.069841,71.027397,17.930365,9.122372,16.86606,10.793514,walking
348.613096,26.914441,14.659302,7.720119,85.727823,36.225775,36.444099,3.761678,19.16733,13.913263,14.671366,3.305076,5.47289,3.009748,4.324081,6.59348,2.54875,6.821556,3.718526,3.602407,3.624649,4.123967,2.254927,2.64993,3.94222,2.744481,3.054407,2.773733,2.707923,3.165943,3.401134,2.897169,1.759779,2.897169,3.401134,3.165943,2.707923,2.773733,3.054407,2.744481,3.94222,2.64993,2.254927,4.123967,3.624649,3.602407,3.718526,6.821556,2.54875,6.59348,4.324081,3.009748,5.47289,3.305076,14.671366,13.913263,19.16733,3.761678,36.444099,36.225775,85.727823,7.720119,14.659302,26.914441,10.278276,walking
333.300981,20.967022,15.487435,9.686837,61.945182,59.233873,32.490466,12.894183,11.435596,24.607983,4.03038,5.551688,3.891981,5.388087,9.669456,8.823519,2.934687,4.95303,5.368168,3.843824,3.934179,1.569722,3.145869,3.730536,1.408148,3.253871,2.69722,2.048225,3.704756,1.336854,1.952454,2.891562,0.96537,2.891562,1.952454,1.336854,3.704756,2.048225,2.69722,3.253871,1.408148,3.730536,3.145869,1.569722,3.934179,3.843824,5.368168,4.95303,2.934687,8.823519,9.669456,5.388087,3.891981,5.551688,4.03038,24.607983,11.435596,12.894183,32.490466,59.233873,61.945182,9.686837,15.487435,20.967022,9.120251,walking
314.386609,13.006482,11.086374,27.154135,40.879675,59.802344,16.304398,3.744277,14.43865,5.245657,10.087202,8.01854,0.840302,10.326284,5.92788,5.938207,2.681458,3.820151,3.457051,3.689241,3.832759,3.339182,4.168958,3.556833,2.717483,2.879283,2.743782,3.052322,3.350312,2.82943,2.969151,2.750738,2.441578,2.750738,2.969151,2.82943,3.350312,3.052322,2.743782,2.879283,2.717483,3.556833,4.168958,3.339182,3.832759,3.689241,3.457051,3.820151,2.681458,5.938207,5.92788,10.326284,0.840302,8.01854,10.087202,5.245657,14.43865,3.744277,16.304398,59.802344,40.879675,27.154135,11.086374,13.006482,7.696023,walking
193.368624,21.751398,18.887735,20.923419,24.393092,26.232851,17.371473,14.017987,2.882041,9.029509,5.073158,10.047899,2.920041,0.404282,3.33002,3.054662,2.634041,0.503483,1.948967,1.737694,1.981043,0.459494,0.799909,1.444929,0.672611,0.873818,0.777142,0.594676,0.312032,1.016185,1.22806,0.709113,0.4562,0.709113,1.22806,1.016185,0.312032,0.594676,0.777142,0.873818,0.672611,1.444929,0.799909,0.459494,1.981043,1.737694,1.948967,0.503483,2.634041,3.054662,3.33002,0.404282,2.920041,10.047899,5.073158,9.029509,2.882041,14.017987,17.371473,26.232851,24.393092,20.923419,18.887735,21.751398,5.665831,walking
221.340939,23.159056,27.020061,16.476365,45.351158,19.855993,6.500872,12.475864,14.95222,14.659997,4.140205,4.793796,1.584442,6.659522,2.956733,3.05882,0.676469,1.990521,2.206054,1.069411,1.088609,0.927611,2.070061,0.200977,0.529999,0.485766,1.810364,0.973689,0.651527,0.624518,1.363096,0.976897,0.768191,0.976897,1.363096,0.624518,0.651527,0.973689,1.810364,0.485766,0.529999,0.200977,2.070061,0.927611,1.088609,1.069411,2.206054,1.990521,0.676469,3.05882,2.956733,6.659522,1.584442,4.793796,4.140205,14.659997,14.95222,12.475864,6.500872,19.855993,45.351158,16.476365,27.020061,23.159056,6.115613,walking
230.382707,4.179334,15.078351,15.377391,34.558615,17.490754,20.254988,17.660906,16.033742,17.543928,7.322376,2.293923,3.774424,7.819955,2.81283,1.480008,2.88917,4.162789,1.332709,2.052396,1.84743,2.530409,1.698853,1.22646,0.640678,1.055657,1.167206,0.633379,1.323392,0.287872,0.506352,0.65051,1.758331,0.65051,0.506352,0.287872,1.323392,0.633379,1.167206,1.055657,0.640678,1.22646,1.698853,2.530409,1.84743,2.052396,1.332709,4.162789,2.88917,1.480008,2.81283,7.819955,3.774424,2.293923,7.322376,17.543928,16.033742,17.660906,20.254988,17.490754,34.558615,15.377391,15.078351,4.179334,6.345808,walking
262.587386,9.489922,28.89707,18.007538,50.620628,20.167779,21.161598,9.574952,18.461276,5.879502,11.096846,3.18602,2.512497,1.924927,6.086564,0.867889,2.108095,1.353961,1.903393,1.953802,1.959645,0.506978,0.52228,1.295418,1.030627,0.985448,0.514152,0.284904,0.99946,0.687831,0.339717,0.300846,1.059102,0.300846,0.339717,0.687831,0.99946,0.284904,0.514152,0.985448,1.030627,1.295418,0.52228,0.506978,1.959645,1.953802,1.903393,1.353961,2.108095,0.867889,6.086564,1.924927,2.512497,3.18602,11.096846,5.879502,18.461276,9.574952,21.161598,20.167779,50.620628,18.007538,28.89707,9.489922,6.807536,walking
190.654101,14.662383,18.917158,30.329231,27.741403,40.027838,8.680826,8.607798,8.292046,6.626955,6.436446,1.89793,5.191043,1.263185,1.909828,2.633394,0.926467,1.062061,0.798032,0.8891,2.166696,1.882362,0.444475,1.010415,0.807081,1.234506,0.833292,0.766635,1.114722,0.640853,0.338296,0.517488,0.270531,0.517488,0.338296,0.640853,1.114722,0.766635,0.833292,1.234506,0.807081,1.010415,0.444475,1.882362,2.166696,0.8891,0.798032,1.062061,0.926467,2.633394,1.909828,1.263185,5.191043,1.89793,6.436446,6.626955,8.292046,8.607798,8.680826,40.027838,27.741403,30.329231,18.917158,14.662383,5.85109,walking
236.648738,10.783468,39.084115,58.215148,32.294669,22.747776,5.235065,7.027319,2.194411,11.558551,6.1756,1.814539,4.864979,0.774043,1.887001,1.522833,1.917554,0.618503,1.135813,1.324288,0.576319,1.570172,0.463245,1.149172,0.593415,0.25601,1.330897,0.831022,1.204512,1.264098,1.104739,0.86345,0.356732,0.86345,1.104739,1.264098,1.204512,0.831022,1.330897,0.25601,0.593415,1.149172,0.463245,1.570172,0.576319,1.324288,1.135813,0.618503,1.917554,1.522833,1.887001,0.774043,4.864979,1.814539,6.1756,11.558551,2.194411,7.027319,5.235065,22.747776,32.294669,58.215148,39.084115,10.783468,6.491987,walking
219.097787,4.673646,13.662872,23.291182,58.326616,8.810609,19.731496,14.748661,5.039899,7.776064,8.79428,8.28743,3.071381,2.288783,2.953248,2.749406,0.946988,2.05504,1.929641,0.533735,1.216718,0.714998,0.841828,0.661543,0.242214,0.980277,0.195262,1.159561,1.120772,0.784336,1.357087,0.666569,1.118178,0.666569,1.357087,0.784336,1.120772,1.159561,0.195262,0.980277,0.242214,0.661543,0.841828,0.714998,1.216718,0.533735,1.929641,2.05504,0.946988,2.749406,2.953248,2.288783,3.071381,8.28743,8.79428,7.776064,5.039899,14.748661,19.731496,8.810609,58.326616,23.291182,13.662872,4.673646,5.821896,walking
180.276335,17.57132,15.786744,19.061391,49.692967,10.934391,11.335641,20.209482,7.560334,4.215963,10.012475,2.805883,3.346196,3.371638,2.16491,2.314982,2.427954,1.139704,2.355543,0.414648,1.742573,1.681897,0.945958,1.526585,0.972853,0.875452,1.217706,1.153635,0.935274,1.222579,1.19559,0.902121,1.600863,0.902121,1.19559,1.222579,0.935274,1.153635,1.217706,0.875452,0.972853,1.526585,0.945958,1.681897,1.742573,0.414648,2.355543,1.139704,2.427954,2.314982,2.16491,3.371638,3.346196,2.805883,10.012475,4.215963,7.560334,20.209482,11.335641,10.934391,49.692967,19.061391,15.786744,17.57132,5.350965,walking
275.65275,48.982938,8.445867,16.484839,47.652053,4.182489,9.417084,12.25417,11.007502,2.617656,1.952021,4.598745,5.979973,0.975624,3.192332,1.032334,1.906743,2.149245,0.058478,0.549045,0.89145,1.087014,0.642409,0.734257,0.500685,0.542277,0.463464,0.377633,0.604193,0.397506,0.186415,0.317957,0.555028,0.317957,0.186415,0.397506,0.604193,0.377633,0.463464,0.542277,0.500685,0.734257,0.642409,1.087014,0.89145,0.549045,0.058478,2.149245,1.906743,1.032334,3.192332,0.975624,5.979973,4.598745,1.952021,2.617656,11.007502,12.25417,9.417084,4.182489,47.652053,16.484839,8.445867,48.982938,7.096433,walking
234.098368,10.867371,15.638113,35.210253,33.290453,11.878961,7.377628,12.717193,7.431314,2.213395,3.226234,3.768341,4.229064,1.39195,1.163775,1.803628,1.158916,1.077149,0.574513,1.851977,0.049005,0.560894,0.42035,0.828152,0.454627,0.811211,0.254802,0.304403,0.661778,0.183814,0.637677,0.154888,0.536304,0.154888,0.637677,0.183814,0.661778,0.304403,0.254802,0.811211,0.454627,0.828152,0.42035,0.560894,0.049005,1.851977,0.574513,1.077149,1.158916,1.803628,1.163775,1.39195,4.229064,3.768341,3.226234,2.213395,7.431314,12.717193,7.377628,11.878961,33.290453,35.210253,15.638113,10.867371,5.852093,walking
241.605289,14.918966,27.202256,26.647694,48.792209,25.077912,13.031502,5.328192,5.077246,8.055358,3.906236,0.500245,2.89014,3.448876,0.543209,0.535461,1.633342,1.394879,0.724816,1.345897,0.690454,0.687073,0.804673,0.592957,0.389281,0.198665,0.911128,0.588451,0.660758,0.584555,0.320937,0.22582,0.354904,0.22582,0.320937,0.584555,0.660758,0.588451,0.911128,0.198665,0.389281,0.592957,0.804673,0.687073,0.690454,1.345897,0.724816,1.394879,1.633342,0.535461,0.543209,3.448876,2.89014,0.500245,3.906236,8.055358,5.077246,5.328192,13.031502,25.077912,48.792209,26.647694,27.202256,14.918966,6.461667,walking
169.327956,3.443293,13.449382,53.624828,9.985778,3.866152,7.889559,9.067582,3.830031,3.619293,7.821976,6.541904,2.721944,4.115442,3.283527,4.279034,3.794064,2.965542,2.731036,1.999496,2.192724,1.842997,1.559744,2.170703,1.340438,1.694781,1.877951,1.235305,1.918785,1.667494,1.587147,1.924324,1.549038,1.924324,1.587147,1.667494,1.918785,1.235305,1.877951,1.694781,1.340438,2.170703,1.559744,1.842997,2.192724,1.999496,2.731036,2.965542,3.794064,4.279034,3.283527,4.115442,2.721944,6.541904,7.821976,3.619293,3.830031,9.067582,7.889559,3.866152,9.985778,53.624828,13.449382,3.443293,4.674827,walking
245.287912,40.732003,16.719525,50.067196,28.15158,22.162939,7.261225,10.563572,9.6576,2.987021,6.701405,5.737374,3.320751,2.723262,2.544581,3.127057,3.773662,2.57257,3.694052,2.72404,2.690787,3.081006,2.942805,2.171485,2.77184,2.628555,2.025843,2.638474,2.542039,2.110195,2.508781,2.525268,2.098969,2.525268,2.508781,2.110195,2.542039,2.638474,2.025843,2.628555,2.77184,2.171485,2.942805,3.081006,2.690787,2.72404,3.694052,2.57257,3.773662,3.127057,2.544581,2.723262,3.320751,5.737374,6.701405,2.987021,9.6576,10.563572,7.261225,22.162939,28.15158,50.067196,16.719525,40.732003,7.512422,walking
253.951212,15.713573,10.083589,34.687884,57.54884,10.772977,16.171263,12.972708,6.637791,5.606482,3.206058,8.164773,5.552248,5.730591,2.683822,7.603813,2.763058,2.584269,4.346052,4.453555,3.363394,1.709035,3.62183,2.999102,3.388223,1.404453,2.684808,2.562871,2.911465,2.235041,2.075942,2.75552,2.612913,2.75552,2.075942,2.235041,2.911465,2.562871,2.684808,1.404453,3.388223,2.999102,3.62183,1.709035,3.363394,4.453555,4.346052,2.584269,2.763058,7.603813,2.683822,5.730591,5.552248,8.164773,3.206058,5.606482,6.637791,12.972708,16.171263,10.772977,57.54884,34.687884,10.083589,15.713573,6.572536,walking
238.611707,25.352135,20.705482,76.54096,36.37487,6.308902,15.783685,3.952435,8.427893,2.478499,6.366358,3.098879,6.927902,4.702168,3.148425,2.766493,1.721381,0.245697,1.80936,0.577164,1.281831,1.278122,0.926053,0.216716,0.609565,0.620214,0.315951,0.144688,0.255611,0.316089,0.16933,0.331867,0.317821,0.331867,0.16933,0.316089,0.255611,0.144688,0.315951,0.620214,0.609565,0.216716,0.926053,1.278122,1.281831,0.577164,1.80936,0.245697,1.721381,2.766493,3.148425,4.702168,6.927902,3.098879,6.366358,2.478499,8.427893,3.952435,15.783685,6.308902,36.37487,76.54096,20.705482,25.352135,7.24352,walking
209.160097,4.655469,24.431754,54.728253,28.820448,18.491469,14.841506,3.701254,10.465634,3.570623,7.462931,6.669277,3.548772,0.503229,3.025622,2.122887,1.380644,1.769622,0.366165,0.944894,0.864692,1.174752,0.589244,0.29496,0.562154,0.643721,0.259528,0.069404,0.265485,0.509741,0.339808,0.533807,0.617085,0.533807,0.339808,0.509741,0.265485,0.069404,0.259528,0.643721,0.562154,0.29496,0.589244,1.174752,0.864692,0.944894,0.366165,1.769622,1.380644,2.122887,3.025622,0.503229,3.548772,6.669277,7.462931,3.570623,10.465634,3.701254,14.841506,18.491469,28.820448,54.728253,24.431754,4.655469,6.34858,walking
177.978865,7.909597,23.640083,48.599102,27.236265,12.974977,14.80332,8.376217,6.674229,5.56561,6.116346,7.141878,7.140129,6.492231,3.484142,7.643108,4.514307,2.839741,5.428754,3.268066,3.498519,4.460927,2.783751,3.436012,3.899004,2.613214,3.444223,3.388807,2.449701,3.529146,3.001816,2.612482,3.607065,2.612482,3.001816,3.529146,2.449701,3.388807,3.444223,2.613214,3.899004,3.436012,2.783751,4.460927,3.498519,3.268066,5.428754,2.839741,4.514307,7.643108,3.484142,6.492231,7.140129,7.141878,6.116346,5.56561,6.674229,8.376217,14.80332,12.974977,27.236265,48.599102,23.640083,7.909597,7.122414,walking
165.733812,8.07476,19.028643,23.75134,13.621951,18.902879,15.138989,18.59304,18.495656,9.015503,11.719433,6.922421,6.220711,8.369161,3.741605,5.086744,6.08022,4.702403,4.092118,4.67163,4.25267,3.148649,3.995474,3.805767,2.980836,3.593532,3.527731,2.935077,3.243907,3.471238,3.081197,3.193807,3.406631,3.193807,3.081197,3.471238,3.243907,2.935077,3.527731,3.593532,2.980836,3.805767,3.995474,3.148649,4.25267,4.67163,4.092118,4.702403,6.08022,5.086744,3.741605,8.369161,6.220711,6.922421,11.719433,9.015503,18.495656,18.59304,15.138989,18.902879,13.621951,23.75134,19.028643,8.07476,6.54129,walking
148.67533,7.827078,30.10315,44.146494,6.244193,15.918506,25.855017,4.807943,17.265856,9.439217,2.888796,5.265382,1.845538,4.425701,3.296705,2.129242,2.825421,0.622428,2.306137,0.397662,2.45577,0.797138,1.292148,0.677483,1.820662,1.497708,0.443655,0.834551,0.990337,1.514114,0.381955,1.220363,0.342202,1.220363,0.381955,1.514114,0.990337,0.834551,0.443655,1.497708,1.820662,0.677483,1.292148,0.797138,2.45577,0.397662,2.306137,0.622428,2.825421,2.129242,3.296705,4.425701,1.845538,5.265382,2.888796,9.439217,17.265856,4.807943,25.855017,15.918506,6.244193,44.146494,30.10315,7.827078,6.477007,walking
179.690296,17.137117,6.310505,26.863461,37.749937,3.551713,9.366414,21.348811,14.869073,16.746962,5.887186,4.439531,2.601185,9.317472,5.204239,4.763275,3.79006,4.841004,3.737445,4.149564,3.835054,3.897575,2.306455,3.171677,3.484375,3.847278,2.134878,2.836748,2.606435,3.712123,2.547465,3.157398,2.173065,3.157398,2.547465,3.712123,2.606435,2.836748,2.134878,3.847278,3.484375,3.171677,2.306455,3.897575,3.835054,4.149564,3.737445,4.841004,3.79006,4.763275,5.204239,9.317472,2.601185,4.439531,5.887186,16.746962,14.869073,21.348811,9.366414,3.551713,37.749937,26.863461,6.310505,17.137117,6.536879,walking
256.445605,14.043122,1.454569,48.360797,43.293055,8.278803,11.851986,23.948986,2.640714,18.025152,5.910786,5.411081,2.792865,3.200312,5.918345,1.978075,4.311802,4.414311,3.161447,4.024763,4.216072,2.873429,2.987219,2.131008,2.371635,2.500184,2.439075,2.292014,2.168465,2.622816,2.551365,2.014982,2.37399,2.014982,2.551365,2.622816,2.168465,2.292014,2.439075,2.500184,2.371635,2.131008,2.987219,2.873429,4.216072,4.024763,3.161447,4.414311,4.311802,1.978075,5.918345,3.200312,2.792865,5.411081,5.910786,18.025152,2.640714,23.948986,11.851986,8.278803,43.293055,48.360797,1.454569,14.043122,7.622767,walking
259.491173,17.187621,23.340403,34.091693,58.691761,31.109895,13.21362,7.095022,8.786672,12.730069,3.440377,9.106966,2.223298,2.600928,1.69762,3.341025,4.95147,2.755295,1.559352,1.993195,2.662992,2.13392,2.078286,1.638275,1.47133,1.499509,1.887738,2.221291,1.628233,1.296119,1.699682,1.866498,1.608283,1.866498,1.699682,1.296119,1.628233,2.221291,1.887738,1.499509,1.47133,1.638275,2.078286,2.13392,2.662992,1.993195,1.559352,2.755295,4.95147,3.341025,1.69762,2.600928,2.223298,9.106966,3.440377,12.730069,8.786672,7.095022,13.21362,31.109895,58.691761,34.091693,23.340403,17.187621,7.567027,walking
230.946743,4.393213,20.990152,55.494168,40.63748,32.454699,16.92929,12.465659,9.328319,13.274757,1.683654,4.389864,2.255631,3.344054,1.662944,0.511214,2.605687,3.239753,0.770746,1.898,1.564452,0.808009,1.611686,1.062876,1.060406,1.211273,1.131591,1.133541,1.072146,1.210461,1.02427,0.730459,1.071823,0.730459,1.02427,1.210461,1.072146,1.133541,1.131591,1.211273,1.060406,1.062876,1.611686,0.808009,1.564452,1.898,0.770746,3.239753,2.605687,0.511214,1.662944,3.344054,2.255631,4.389864,1.683654,13.274757,9.328319,12.465659,16.92929,32.454699,40.63748,55.494168,20.990152,4.393213,7.515148,walking
239.629461,20.778751,33.946899,40.34927,45.051821,25.591268,19.202764,10.479934,11.043218,8.226104,5.769567,7.203382,3.479642,4.424958,2.938839,3.786428,2.563818,0.450105,1.503786,1.097719,1.128542,0.350437,0.404557,0.583983,0.605688,0.516169,0.568885,0.126262,0.017634,0.57331,0.29273,0.41939,0.273872,0.41939,0.29273,0.57331,0.017634,0.126262,0.568885,0.516169,0.605688,0.583983,0.404557,0.350437,1.128542,1.097719,1.503786,0.450105,2.563818,3.786428,2.938839,4.424958,3.479642,7.203382,5.769567,8.226104,11.043218,10.479934,19.202764,25.591268,45.051821,40.34927,33.946899,20.778751,7.787751,walking
210.072359,13.778789,5.456686,33.320591,40.973026,17.89851,6.463971,19.918675,9.738469,6.375863,10.897822,1.80913,3.012532,4.135524,3.520756,2.08452,3.962908,1.923767,2.349344,1.704423,1.873757,1.844526,1.276417,1.867351,1.360087,1.069114,1.848987,1.029302,1.26179,1.707195,1.173285,1.116208,1.722344,1.116208,1.173285,1.707195,1.26179,1.029302,1.848987,1.069114,1.360087,1.867351,1.276417,1.844526,1.873757,1.704423,2.349344,1.923767,3.962908,2.08452,3.520756,4.135524,3.012532,1.80913,10.897822,6.375863,9.738469,19.918675,6.463971,17.89851,40.973026,33.320591,5.456686,13.778789,6.100907,walking
248.373995,24.344825,15.637974,8.901344,77.236021,3.821215,22.907143,6.476621,4.989164,12.871579,8.506478,6.788254,9.82366,4.959841,8.714935,5.534644,2.805854,4.434299,2.689745,3.765855,4.200847,4.130032,1.931265,2.559228,3.630059,3.436272,2.743257,2.1934,2.688063,2.817161,2.317111,2.377475,2.95371,2.377475,2.317111,2.817161,2.688063,2.1934,2.743257,3.436272,3.630059,2.559228,1.931265,4.130032,4.200847,3.765855,2.689745,4.434299,2.805854,5.534644,8.714935,4.959841,9.82366,6.788254,8.506478,12.871579,4.989164,6.476621,22.907143,3.821215,77.236021,8.901344,15.637974,24.344825,8.041446,walking
243.027383,10.298199,17.435871,21.158086,71.877781,15.72198,26.365942,8.082355,13.143248,10.435909,8.367566,2.302082,2.873589,6.160107,3.068438,2.255302,2.924283,1.029288,4.415972,2.858114,2.343552,1.640679,3.994249,1.584565,0.757988,2.216294,2.294946,0.296471,1.621075,2.387655,0.763709,1.746961,2.20334,1.746961,0.763709,2.387655,1.621075,0.296471,2.294946,2.216294,0.757988,1.584565,3.994249,1.640679,2.343552,2.858114,4.415972,1.029288,2.924283,2.255302,3.068438,6.160107,2.873589,2.302082,8.367566,10.435909,13.143248,8.082355,26.365942,15.72198,71.877781,21.158086,17.435871,10.298199,8.670978,walking
246.412867,23.135628,21.628124,67.5236,28.690328,10.743248,5.899053,14.644183,7.226729,2.276425,12.036567,3.713018,2.920145,3.672846,3.760909,2.120891,1.179818,3.048946,2.159496,1.641218,1.284691,1.325237,0.709276,1.164186,1.324282,0.42948,1.051529,0.858728,0.873344,1.054388,0.609838,1.136472,0.768626,1.136472,0.609838,1.054388,0.873344,0.858728,1.051529,0.42948,1.324282,1.164186,0.709276,1.325237,1.284691,1.641218,2.159496,3.048946,1.179818,2.120891,3.760909,3.672846,2.920145,3.713018,12.036567,2.276425,7.226729,14.644183,5.899053,10.743248,28.690328,67.5236,21.628124,23.135628,7.842167,walking
